step,vehicle_count,mean_speed,total_fuel_ml_s,total_co2_mg_s,total_waiting_s,halting_count,departed_count,arrived_count,mean_fuel_per_veh,mean_co2_per_veh
153,48,10.8045,45252.4797,141876.5993,0.0,1,1,0,942.76,2955.7625
154,48,10.8329,44772.93,140373.8585,0.0,0,0,0,932.7694,2924.4554
155,48,10.8937,40520.1452,127039.7247,0.0,0,0,0,844.1697,2646.6609
156,49,11.021,48069.4005,150708.5851,0.0,1,1,0,981.0082,3075.6854
157,49,11.3033,47800.12,149864.7962,1.0,1,0,0,975.5127,3058.4652
158,49,11.4508,47699.6901,149549.7011,2.0,1,0,0,973.4631,3052.0347
159,50,11.1175,40693.4986,127583.5602,3.0,2,1,0,813.87,2551.6712
160,50,11.1537,46573.0701,146017.2446,4.0,1,0,0,931.4614,2920.3449
161,50,11.153,42321.4733,132687.914,6.0,2,0,0,846.4295,2653.7583
162,51,10.6728,40907.8642,128254.9746,8.0,3,1,0,802.115,2514.8034
163,51,10.4788,42493.335,133225.9042,11.0,3,0,0,833.2026,2612.2726
164,51,10.55,49082.3844,153884.4316,15.0,4,0,0,962.3997,3017.3418
165,52,10.4695,47655.3985,149409.9669,2.0,2,1,0,916.45,2873.2686
166,52,10.4239,48073.987,150723.3404,3.0,1,0,0,924.4998,2898.5258
167,52,10.5242,46038.8761,144342.3095,4.0,1,0,0,885.363,2775.8136
168,53,10.5894,55012.1757,172476.0386,7.0,4,1,0,1037.9656,3254.2649
169,53,10.7345,48096.6192,150793.7454,9.0,3,0,0,907.4834,2845.165
170,53,10.9697,53824.2843,168751.4378,12.0,3,0,0,1015.5525,3183.9894
171,54,10.894,49004.937,153641.3667,15.0,4,1,0,907.4988,2845.2105
172,54,10.8501,41132.1843,128958.4659,18.0,3,0,0,761.7071,2388.1197
173,54,11.0973,48223.9198,151192.5097,21.0,3,0,0,893.0356,2799.8613
174,55,10.9239,48006.0729,150509.8602,24.0,4,1,0,872.8377,2736.5429
175,55,10.6957,45868.8266,143809.1607,27.0,3,0,0,833.9787,2614.712
176,55,10.6561,44928.7462,140861.1782,17.0,2,0,0,816.8863,2561.1123
177,55,10.617,51547.3829,161612.3496,20.0,4,1,1,937.2251,2938.4064
178,55,10.7459,48783.5265,152947.0297,2.0,2,0,0,886.9732,2780.8551
179,55,11.0191,53537.6207,167852.6222,4.0,2,0,0,973.4113,3051.8659
180,56,10.9597,50586.8086,158600.885,6.0,3,1,0,903.3359,2832.1587
181,56,11.1721,49049.0019,153779.3806,8.0,2,0,0,875.875,2746.0604
182,56,11.2972,47499.3169,148921.1241,5.0,1,0,0,848.2021,2659.3058
183,57,11.1577,49235.2392,154363.5245,6.0,2,1,0,863.7761,2708.132
184,57,11.3569,50433.8777,158121.7011,0.0,0,0,0,884.8049,2774.0649
185,57,11.595,58247.0342,182618.3788,0.0,0,0,0,1021.8778,3203.8312
186,58,11.4329,53605.0758,168064.5574,0.0,1,1,0,924.2254,2897.6648
187,58,11.1573,47961.6873,150371.7919,0.0,0,0,0,826.9256,2592.6171
188,58,10.9814,51762.5524,162287.9547,0.0,0,0,0,892.4578,2798.0682
189,59,10.5929,46171.7688,144758.9661,1.0,2,1,0,782.5724,2453.5418
190,59,10.636,55509.7837,174035.763,3.0,2,0,0,940.8438,2949.7587
191,59,10.7228,52547.2653,164747.5124,6.0,3,0,0,890.6316,2792.3307
